ImageId,EncodedPixels
test_mask_303,21559 5 21804 10 21815 6 22053 18 22301 20 22550 21 22799 21 23048 21 23298 20 23546 20 23795 20 24043 21 24292 22 24540 24 24790 23 25039 24 25287 25 25537 25 25787 25 26037 24 26287 24 26537 24 26787 24 27037 24 27286 25 27534 27 27783 28 28033 28 28282 30 28532 30 28782 30 29032 30 29282 30 29532 30 29782 30 30032 30 30282 30 30532 30 30782 30 31032 29 31281 30 31531 30 31780 31 32030 31 32279 32 32529 32 32778 32 33028 32 33278 32 33527 32 33777 31 34027 31 34277 30 34526 30 34775 31 35026 30 35279 27 35531 25 35782 24 36032 24 36282 24 36532 24 36782 25 37032 26 37283 26 37532 27 37782 28 38032 28 38282 28 38532 29 38782 30 39035 28 39287 27 39537 27 39789 26 40040 27 40290 28 40541 29 40792 29 41046 10 41057 22 41297 33 41418 1 41549 33 41799 35 41923 2 42050 36 42173 4 42301 36 42338 6 42423 7 42551 44 42673 8 42803 43 42923 9 43058 41 43167 20 43309 41 43415 23 43559 42 43626 2 43649 6 43665 25 43810 41 43875 12 43894 16 43915 32 44060 27 44088 13 44106 3 44124 37 44165 36 44311 26 44339 11 44356 4 44374 34 44415 39 44562 25 44590 9 44607 3 44624 34 44666 40 44816 18 44841 4 44857 3 44874 37 44915 46 44983 2 45073 7 45092 3 45107 3 45122 103 45229 7 45323 6 45342 3 45355 6 45371 116 45574 5 45593 2 45600 2 45604 7 45621 116 45824 5 45843 2 45850 2 45854 7 45871 117 46075 4 46093 1 46098 13 46121 29 46151 85 46237 1 46326 3 46349 12 46371 29 46402 84 46577 2 46600 11 46621 28 46652 84 46885 10 46904 81 47138 4 47154 81 47389 3 47404 81 47639 3 47655 10 47667 61 47844 3 47890 1 47905 10 47917 61 48093 5 48140 1 48155 10 48168 60 48343 6 48405 10 48419 58 48593 5 48656 8 48670 57 48922 55 49173 54 49423 54 49673 54 49923 54 50173 54 50423 54 50674 53 50925 52 51175 51 51424 52 51674 52 51923 53 52173 52 52423 52 52673 51 52921 2 52924 2 52931 41 53171 50 53421 49 53670 42 53714 5 53920 42 54169 43 54419 42 54669 38 54943 11 55202 2
test_mask_304,11671 2 11921 2 12171 2 12421 2 12671 2 12921 2 13171 2 13421 2 13671 2 13921 2 14171 2 16612 6 16853 15 17103 15 17167 6 17329 6 17352 16 17417 6 17577 40 17669 3 17826 33 18076 31 18320 1 18325 30 18568 3 18574 30 18816 6 18823 21 18845 7 19064 8 19073 20 19096 1 19313 27 19563 21 19813 20 20063 18 20313 17 20563 8 20573 6 20813 8 20823 6 21063 7 21075 3 21312 8 21558 13 21808 13 22058 13 22307 14 22557 13 22807 13 23056 14 23306 13 23556 12 23806 12 24056 11 24307 10 24557 10 24807 10 25057 9 25309 7 25559 6 25807 8 26056 8 26306 8 26556 8 26806 7 27056 7 27305 8 27555 6 27804 7 28054 7 28304 7 28554 6 28804 6 29053 6 29302 7 29552 7 29802 7 30052 7 30302 7 30552 6 30803 5 31053 5 31302 6 31552 6 31802 6 32052 6 32302 6 32553 5 32803 5 33053 5 33303 6 33553 6 33803 7 34053 7 34303 7 34554 7 34804 7 35054 8 35304 9 35554 9 35805 8 36055 9 36305 9 36556 8 36806 9 37057 8 37307 9 37557 9 37808 8 38059 8 38311 6 38563 4 38813 5 39063 7 39314 7 39564 7 39814 8 40066 7 40319 6 40570 7 40822 7 41073 6 41322 7 41573 7 41823 8 42073 9 42324 9 42574 10 42825 9 43078 1 43328 1 43578 1 43828 1
test_mask_305,20806 7 21055 9 21304 11 21549 20 21798 21 22048 20 22296 22 22542 25 22787 30 23034 32 23282 33 23531 33 23781 32 24030 33 24280 33 24530 33 24780 33 25030 33 25279 33 25529 33 25779 33 26029 32 26279 32 26529 32 26779 32 27029 32 27279 32 27529 32 27779 32 28028 33 28278 33 28528 32 28778 32 29028 32 29278 32 29528 32 29778 32 30028 32 30278 32 30528 32 30778 32 31028 32 31279 31 31529 31 31779 32 32029 32 32279 32 32530 31 32780 31 33030 31 33281 30 33531 30 33782 29 34032 29 34282 30 34533 29 34783 29 35033 29 35284 28 35535 27 35785 28 36035 28 36286 27 36537 26 36788 25 37039 24 37290 24 37541 23 37793 22 38045 21 38297 21 38548 20 38798 22 39052 19 39303 19 39555 20 39806 23 40056 26 40307 28 40558 29 40810 32 41062 38 41313 39 41564 41 41815 42 42067 42 42319 41 42570 40 42821 39 43073 29 43326 19 43578 1 43593 1
test_mask_306,17579 6 17822 13 18068 17 18314 20 18563 20 18808 24 19056 26 19305 25 19551 23 19799 21 20048 21 20298 20 20548 20 20798 19 21047 19 21295 21 21542 23 21791 24 22040 24 22290 24 22540 23 22790 22 23039 23 23288 23 23537 24 23786 25 24036 25 24285 25 24535 25 24784 26 25034 26 25283 26 25532 27 25782 26 26032 26 26282 25 26532 25 26781 25 27031 24 27280 24 27530 24 27780 24 28030 25 28279 26 28529 26 28779 26 29029 26 29158 3 29279 26 29408 3 29412 1 29529 26 29658 1 29779 25 30029 25 30279 24 30529 24 30779 23 31029 22 31279 21 31529 20 31779 20 32029 19 32280 12 32293 2 32530 10 32780 10 33030 9 33280 9 33530 9 33780 9 34031 7 34281 7 34531 6 34781 6 35032 5 35282 5 35532 5 35782 5 36033 4 36283 4 36534 3 36785 2 37036 1 37298 2 37547 3 37796 4 38044 7 38294 7 38544 7 38794 7 39044 8 39294 9 39544 10 39795 10 40045 15 40296 17 40547 17 40797 17 41048 18 41298 18 41549 17 41801 15 42054 13 42305 12 42556 11 42806 11 43063 4 43314 3
test_mask_307,15092 3 15338 7 15585 13 15815 37 16058 47 16305 54 16548 62 16796 65 17044 70 17292 74 17540 76 17787 79 18035 81 18284 82 18532 84 18782 84 19031 85 19280 86 19529 62 19603 11 19778 59 19856 6 20027 58 20276 58 20525 57 20774 56 21024 55 21272 56 21521 55 21770 56 22019 56 22269 55 22518 55 22768 55 23017 55 23266 55 23515 56 23764 57 24013 58 24263 58 24512 59 24762 59 25011 60 25261 59 25512 57 25762 56 26012 56 26262 55 26512 55 26762 55 27012 54 27261 55 27510 55 27760 55 28010 55 28260 55 28510 55 28760 56 29010 56 29260 55 29509 56 29759 56 30009 56 30259 56 30509 56 30757 58 31006 58 31259 55 31510 54 31761 53 32011 53 32262 52 32512 52 32763 51 33013 50 33265 48 33516 47 33766 47 34016 47 34267 46 34517 46 34767 46 35017 45 35267 45 35518 43 35768 42 36019 41 36269 40 36520 39 36771 38 37022 36 37273 35 37524 35 37774 35 38024 36 38275 35 38525 36 38776 36 39027 37 39278 38 39529 39 39780 41 40031 43 40281 45 40532 47 40782 51 41034 54 41285 55 41536 56 41787 57 42039 56 42290 57 42540 60 42790 61 43042 60 43294 58 43546 56 43797 55 44051 51 44306 46 44556 46 44808 44 45060 42 45312 40 45566 35 45824 13 45840 9
test_mask_308,21557 22 21806 23 22056 23 22305 24 22555 24 22805 23 23055 21 23304 21 23550 24 23799 25 24048 26 24298 25 24547 26 24795 28 25042 30 25291 31 25540 32 25717 3 25790 32 25967 3 26040 31 26216 4 26290 31 26466 4 26539 32 26715 5 26789 32 26965 5 27039 32 27215 5 27287 34 27466 4 27536 34 27718 2 27786 34 28035 35 28285 35 28534 36 28784 36 29034 35 29283 36 29533 36 29783 36 30033 36 30283 36 30534 35 30784 34 31034 34 31283 36 31533 36 31782 37 32032 37 32282 38 32532 38 32782 38 33031 39 33281 39 33531 39 33781 38 34032 37 34282 37 34532 37 34782 36 35032 36 35282 36 35532 36 35782 36 36032 36 36282 36 36532 36 36782 36 37032 36 37282 37 37532 37 37782 37 38032 37 38282 38 38532 38 38782 38 39032 39 39283 39 39533 42 39782 45 40032 47 40282 47 40532 48 40783 48 41033 53 41284 54 41534 58 41785 62 42036 65 42287 65 42537 67 42789 68 43040 71 43290 72 43540 75 43790 78 44041 80 44292 81 44543 83 44796 80 45048 78 45298 77 45549 76 45799 74 46051 71 46305 66 46555 64 46809 59 47062 54 47312 53 47563 52 47813 50 48064 48 48314 47 48564 39 48605 5 48823 9 48839 7 49075 5 49091 4 49325 5 49341 4 49576 6 49591 4 49826 6 49840 5 50077 3 50092 2 50327 2 50342 2
test_mask_309,16087 16 16324 30 16570 35 16818 38 17065 42 17314 44 17564 45 17813 47 18063 47 18312 48 18561 49 18810 50 19059 51 19307 53 19556 54 19805 45 20054 45 20303 44 20552 28 20587 8 20801 27 21050 26 21299 25 21548 25 21798 25 22047 25 22297 25 22546 26 22795 27 23044 28 23294 28 23542 30 23792 31 24041 31 24291 31 24540 32 24790 32 25040 32 25289 33 25538 34 25787 34 26037 34 26287 34 26536 34 26786 33 27036 32 27285 33 27535 32 27785 32 28035 32 28285 32 28535 32 28784 32 29034 32 29284 32 29534 31 29784 30 30034 30 30285 29 30535 29 30785 29 31035 29 31285 29 31535 28 31784 29 32034 29 32284 29 32533 30 32783 30 33033 30 33284 29 33535 28 33785 29 34035 29 34285 29 34535 29 34785 29 35036 29 35286 29 35536 29 35787 28 36037 28 36287 28 36537 28 36788 27 37039 27 37290 27 37540 28 37790 29 38041 29 38292 29 38543 32 38794 35 39047 35 39298 36 39548 37 39798 46 40049 45 40300 45 40551 44 40803 44 41055 46 41306 46 41556 47 41806 48 42056 49 42306 51 42556 52 42807 52 43063 47 43314 46 43564 46 43816 44 44069 34 44104 6 44321 32 44358 1 44572 30 44823 28 45075 23 45326 22 45577 2 45580 17 45828 1 45835 10 46087 1 46089 6 46340 5 46592 2
test_mask_310,8203 1 8451 3 8699 5 8947 7 9189 20 9218 1 9437 25 9465 5 9682 38 9928 42 10177 44 10425 46 10669 53 10912 61 11158 66 11407 68 11657 68 11895 82 12145 81 12389 3 12394 81 12632 2 12636 88 12877 96 13118 105 13355 116 13600 122 13845 128 14093 131 14340 134 14588 137 14837 138 15078 2 15081 144 15326 149 15573 152 15820 155 16069 156 16318 156 16567 157 16817 156 17066 156 17315 156 17564 158 17806 2 17814 159 18056 4 18064 160 18306 5 18313 161 18555 170 18805 170 19053 172 19303 172 19547 178 19797 178 20046 74 20133 4 20143 81 20296 69 20399 75 20545 66 20658 66 20795 63 20909 64 21045 57 21162 60 21294 55 21415 56 21541 48 21666 55 21790 47 21922 50 22040 46 22173 49 22290 45 22424 49 22540 44 22675 47 22790 43 22926 47 23040 42 23178 44 23290 41 23430 42 23540 39 23682 4 23688 35 23790 39 23945 6 23956 17 24039 40 24212 10 24288 40 24464 7 24537 40 24718 3 24787 39 25036 40 25285 39 25535 37 25785 37 26034 37 26284 37 26534 37 26784 36 27034 35 27283 35 27533 35 27782 36 28032 36 28282 36 28532 36 28782 36 29032 35 29282 35 29532 35 29782 35 30032 35 30282 34 30532 34 30782 34 31032 34 31282 34 31531 35 31781 35 32031 35 32281 35 32531 35 32781 35 33031 36 33282 35 33532 36 33782 36 34032 37 34283 36 34533 37 34783 38 35033 38 35283 38 35534 38 35784 38 36034 39 36284 40 36535 40 36785 41 37036 42 37287 41 37538 41 37788 41 38038 41 38289 40 38539 40 38790 40 39040 40 39291 40 39541 40 39791 41 40043 39 40293 40 40544 40 40795 40 41047 40 41298 39 41423 1 41548 41 41668 10 41682 2 41798 44 41915 29 42049 44 42165 31 42300 45 42409 4 42414 33 42551 45 42658 21 42680 21 42803 44 42901 28 42930 23 43055 45 43150 15 43167 37 43305 47 43400 6 43411 1 43413 1 43419 11 43432 22 43556 48 43652 2 43671 9 43683 21 43806 49 43921 2 43925 3 43933 13 43948 6 44057 47 44172 1 44174 1 44177 1 44185 10 44201 3 44307 47 44422 1 44435 4 44453 1 44559 45 44686 2 44810 44 44937 1 45061 44 45187 1 45312 43 45437 1 45563 42 45687 1 45703 1 45814 41 45937 1 45952 2 46067 36 46186 3 46201 3 46320 33 46435 11 46451 3 46571 32 46685 11 46700 4 46826 11 46840 12 47093 1
test_mask_311,25068 2 25314 6 25563 6 25813 6 26061 7 26308 9 26556 11 26805 11 27055 11 27304 12 27553 13 27802 14 28052 14 28301 15 28551 15 28800 16 29050 16 29299 17 29548 18 29798 18 30048 18 30298 18 30548 17 30798 17 31047 18 31297 18 31547 18 31796 19 32046 20 32296 20 32545 21 32795 21 33045 21 33295 22 33544 23 33793 24 34043 24 34292 25 34541 26 34791 26 35041 26 35293 24 35543 25 35793 25 36043 25 36294 25 36544 25 36794 25 37045 25 37295 26 37546 25 37797 24 38047 24 38298 23 38548 23 38798 24 39049 24 39299 25 39550 24 39800 25 40050 25 40301 24 40551 25 40802 24 41053 24 41303 25 41554 25 41804 27 42054 30 42095 8 42304 33 42338 17 42555 53 42805 68 43057 69 43307 69 43558 68 43809 67 44059 67 44310 66 44561 65 44812 64 45063 62 45313 61 45564 60 45814 59 46065 57 46316 56 46567 54 46818 52 47070 49 47321 48 47571 47 47822 46 48074 42 48325 38 48577 34 48829 23 48857 3 49091 5
test_mask_312,13842 3 13874 2 14089 9 14122 4 14337 15 14356 8 14370 6 14584 42 14832 44 15078 1 15080 47 15328 50 15576 54 15822 61 16064 69 16309 75 16556 78 16804 80 17051 83 17299 85 17548 86 17796 86 18045 84 18294 83 18542 83 18791 82 19040 80 19290 78 19538 75 19787 75 20037 74 20286 74 20535 74 20784 72 21033 71 21283 67 21532 61 21782 56 22032 54 22282 52 22532 51 22782 50 23031 50 23280 50 23530 50 23779 51 24029 51 24279 51 24528 52 24778 52 25027 54 25276 55 25524 57 25773 59 26023 59 26272 60 26522 60 26771 61 27021 61 27271 61 27521 61 27771 61 28021 61 28271 61 28521 61 28771 62 29021 61 29271 55 29329 2 29521 55 29579 1 29771 57 29829 1 30021 58 30271 58 30521 58 30771 58 31021 58 31271 58 31521 57 31771 56 32021 55 32271 53 32522 52 32772 52 33022 51 33273 49 33523 49 33773 49 34023 48 34274 48 34524 48 34577 1 34774 47 34825 4 35024 50 35075 1 35077 1 35275 50 35526 49 35776 49 36027 48 36277 48 36527 48 36778 47 37029 46 37280 46 37531 45 37782 45 38032 46 38282 46 38532 47 38783 46 39036 44 39287 44 39537 44 39788 43 40038 44 40289 43 40539 44 40790 43 41045 41 41296 46 41423 2 41548 49 41670 5 41798 52 41917 8 42049 61 42166 8 42301 60 42414 9 42551 61 42660 13 42805 59 42908 7 42918 5 43059 57 43157 7 43170 3 43310 57 43407 7 43420 3 43561 57 43657 6 43670 3 43812 57 43907 6 43921 2 44063 57 44157 5 44172 1 44314 59 44408 1 44564 61 44627 7 44819 66 45072 65 45148 12 45322 66 45395 16 45572 67 45643 17 45823 66 45892 16 46074 66 46142 15 46324 66 46391 15 46575 76 46652 1 46836 62 47089 44 47138 4 47342 38 47594 33 47845 18 47874 2 48100 2 48105 5
test_mask_313,15093 3 15097 4 15108 2 15340 21 15587 26 15831 34 16077 38 16322 44 16569 48 16815 52 17064 54 17313 55 17562 56 17810 59 18058 62 18307 63 18556 65 18806 65 19055 67 19304 68 19552 68 19801 67 20050 66 20299 65 20548 63 20798 60 21047 58 21296 57 21545 57 21794 57 22043 57 22293 56 22543 55 22792 55 23041 55 23291 39 23338 7 23540 38 23790 37 24040 37 24290 36 24539 37 24788 37 25037 37 25286 38 25536 37 25785 37 26035 37 26285 37 26535 37 26784 37 27034 37 27284 37 27533 37 27783 37 28033 37 28283 37 28532 38 28782 38 29032 37 29282 37 29532 37 29782 37 30033 35 30283 35 30533 35 30784 34 31034 34 31284 34 31534 34 31784 34 32034 34 32284 34 32534 34 32784 34 33034 34 33285 33 33535 33 33785 32 34036 31 34286 31 34537 30 34787 30 35037 30 35288 29 35539 28 35789 28 36040 27 36290 27 36540 27 36791 26 37042 25 37292 25 37543 24 37793 24 38044 23 38295 22 38545 22 38796 21 39048 19 39298 20 39548 20 39799 20 40050 20 40301 19 40553 18 40804 17 41056 16 41306 18 41557 19 41808 21 42059 33 42311 36 42562 40 42813 40 43065 44 43320 41 43572 40 43824 40 44077 38 44329 35 44587 25 44839 13 44856 4 45093 5
test_mask_314,10567 12 10814 23 10846 6 11063 24 11095 7 11310 32 11345 7 11558 44 11806 46 12055 48 12305 48 12554 50 12803 51 13052 53 13301 55 13550 56 13798 58 14048 56 14298 55 14547 55 14797 55 15046 55 15295 55 15545 40 15587 11 15795 38 15838 1 15841 5 16044 25 16072 9 16294 23 16544 22 16794 21 17044 19 17293 19 17543 19 17792 19 18042 19 18292 18 18542 18 18791 18 19041 16 19291 13 19540 13 19790 13 20040 13 20290 12 20540 12 20791 10 21042 9 21293 7 21543 1 21545 4 21795 1 21797 1 25538 1 25787 2 26037 1 26287 1 26537 1 26787 1 27036 2 27286 2 36056 1 36305 2 36552 6 36802 7 37052 7 37303 8 37553 9 37804 8 38055 9 38305 9 38556 8 38806 8 39056 9 39308 8 39560 7 39812 6 40063 6 40075 1 40079 1 40314 5 40329 1 40572 2 40575 6 40823 1 40825 3 40829 2 41072 10 41324 8 41577 5
test_mask_315,14062 8 14077 2 14309 20 14556 23 14805 24 15049 32 15298 38 15546 41 15793 51 16041 54 16290 56 16538 63 16786 68 17034 76 17112 6 17283 85 17531 90 17781 92 18030 93 18280 95 18529 96 18779 97 19028 99 19277 101 19526 64 19595 31 19776 60 19848 27 20025 57 20102 14 20118 2 20275 48 20524 47 20774 47 21023 47 21273 47 21522 47 21772 46 22021 47 22271 46 22521 46 22770 47 23020 46 23269 47 23519 46 23768 47 24017 48 24267 47 24517 47 24766 48 25015 49 25264 50 25514 49 25764 49 26014 49 26264 50 26514 50 26764 50 27014 50 27262 52 27511 53 27761 54 28011 54 28261 54 28510 55 28760 56 29010 56 29259 57 29509 57 29759 56 30009 56 30259 56 30509 56 30759 56 31009 55 31259 55 31509 55 31759 55 32010 54 32260 54 32510 53 32760 53 33010 53 33260 53 33510 53 33760 53 34010 54 34260 54 34511 53 34761 53 35011 53 35261 53 35512 52 35763 51 36013 51 36264 50 36515 48 36765 48 37016 47 37267 47 37517 47 37767 47 38018 47 38268 48 38518 48 38769 48 39019 49 39269 49 39520 49 39770 49 40021 49 40271 49 40522 49 40773 48 41023 49 41274 49 41524 49 41774 50 42024 52 42274 53 42524 54 42595 1 42775 56 42838 12 43027 76 43278 77 43529 76 43780 76 44030 77 44281 76 44532 76 44782 76 45033 75 45285 72 45537 70 45788 69 46040 66 46293 63 46547 58 46801 53 47056 47 47307 46 47561 40 47821 16 47843 2 48074 10 48326 3 48578 1
test_mask_316,15549 3 15559 5 15566 2 15577 17 15796 49 16046 50 16295 51 16545 52 16794 54 17043 56 17292 59 17537 64 17786 65 18036 65 18286 64 18536 63 18785 63 18882 6 19035 63 19126 13 19285 62 19362 3 19367 23 19533 61 19618 8 19627 14 19782 61 19878 13 20032 59 20129 11 20282 57 20380 10 20531 57 20631 8 20779 57 20882 7 21028 35 21065 4 21071 8 21133 5 21277 34 21384 3 21525 33 21775 32 22025 31 22274 32 22524 32 22773 32 23023 32 23272 33 23521 34 23771 34 24021 35 24270 36 24520 36 24770 36 25019 38 25269 38 25519 39 25769 39 26019 39 26269 40 26519 40 26769 40 27019 40 27269 41 27518 43 27768 43 28018 44 28267 45 28517 45 28767 45 29017 45 29266 47 29516 47 29766 47 30016 47 30266 47 30516 47 30766 47 31016 48 31266 48 31516 47 31766 47 32016 47 32266 47 32516 47 32766 47 33016 46 33267 44 33517 44 33767 44 34017 44 34268 43 34518 42 34769 41 35019 41 35269 40 35520 39 35770 39 36020 39 36270 39 36520 39 36771 38 37021 38 37271 38 37521 39 37771 39 38021 39 38271 39 38521 40 38771 40 39021 41 39272 41 39522 41 39773 41 40023 41 40274 40 40524 41 40774 41 41024 43 41274 44 41421 2 41523 45 41671 2 41773 46 41920 3 42023 47 42170 3 42273 47 42419 4 42523 48 42669 4 42773 50 42920 3 43024 59 43087 1 43274 68 43384 12 43524 70 43633 15 43774 71 43881 18 44024 72 44129 20 44275 72 44377 22 44525 72 44626 23 44776 73 44869 29 45027 72 45118 27 45277 72 45367 25 45528 72 45614 28 45778 72 45862 30 46029 71 46111 30 46279 71 46360 24 46530 70 46610 24 46781 70 46859 24 47033 69 47104 25 47284 83 47369 8 47534 82 47622 4 47785 80 47875 1 48036 78 48286 77 48537 75 48790 71 49040 71 49290 70 49540 63 49791 61 50041 60 50292 59 50544 56 50807 39 51060 35 51323 14 51338 7 51574 13 51590 5 51825 11 51843 1 52076 8 52085 1 52327 2 52577 2 54093 2 54342 9 54593 2
test_mask_317,18584 10 18602 16 18832 36 19080 39 19329 40 19578 42 19826 43 20075 44 20323 45 20572 28 20610 7 20821 28 21068 28 21314 30 21562 25 21812 23 22060 23 22309 22 22558 21 22807 22 23056 22 23305 21 23555 18 23804 18 24052 19 24301 20 24550 21 24799 21 25048 21 25298 20 25548 19 25797 19 26047 18 26297 17 26547 17 26797 17 27046 18 27296 17 27545 18 27795 17 28045 17 28294 18 28544 17 28794 17 29044 17 29293 17 29542 18 29792 18 30041 19 30291 19 30541 19 30791 18 31040 19 31290 19 31540 19 31790 19 32040 19 32290 19 32540 19 32790 19 33040 20 33290 20 33540 20 33790 20 34040 20 34290 21 34541 20 34791 20 35041 21 35292 20 35542 21 35793 20 36044 19 36294 19 36545 19 36795 19 37045 21 37294 24 37544 26 37794 26 38044 27 38294 28 38544 28 38794 30 39044 33 39294 34 39545 34 39795 35 40045 38 40295 42 40545 43 40795 45 41046 48 41297 48 41547 51 41797 54 42048 54 42298 56 42548 60 42798 62 43051 62 43302 62 43553 63 43804 63 44055 63 44306 64 44557 64 44809 63 45063 59 45314 58 45565 56 45817 54 46069 51 46321 49 46572 47 46826 42 47087 31 47342 25 47598 1 47610 5
test_mask_318,18830 6 19078 9 19324 13 19572 9 19821 6 20070 4 20315 6 20564 7 20813 8 21061 10 21309 11 21556 13 21805 14 22055 13 22304 14 22553 15 22802 15 23051 16 23300 17 23549 18 23799 18 24048 19 24298 19 24548 19 24797 20 25046 21 25295 22 25545 22 25794 23 26044 22 26294 22 26543 22 26793 22 27043 22 27292 23 27540 25 27790 25 28040 25 28290 25 28540 25 28789 26 29039 26 29288 27 29538 27 29788 27 30037 28 30287 28 30537 28 30787 28 31037 28 31287 28 31537 28 31787 29 32037 28 32287 29 32537 29 32787 29 33037 29 33287 29 33537 29 33787 29 34037 29 34287 29 34538 28 34788 29 35038 29 35289 28 35540 27 35790 27 36040 27 36290 27 36540 27 36791 26 37042 25 37292 25 37543 24 37793 24 38044 23 38294 23 38545 22 38795 22 39047 21 39298 21 39548 21 39798 22 40048 23 40298 23 40549 23 40800 23 41051 25 41302 26 41553 29 41583 2 41587 1 41804 39 41846 1 42054 49 42305 51 42555 54 42806 54 43057 56 43308 55 43560 54 43812 52 44063 51 44315 49 44571 43 44822 42 45073 41 45326 38 45581 32 45841 22 46103 9
test_mask_319,1440 5 1689 7 1939 7 2202 2 2437 2 2448 22 2686 6 2696 24 2935 38 3183 42 3432 45 3680 47 3927 51 3982 2 4174 54 4230 5 4416 69 4665 70 4915 70 5165 70 5414 71 5662 73 5910 75 6158 78 6407 79 6640 1 6657 79 6889 3 6906 81 7138 4 7153 85 7388 4 7394 5 7402 87 7637 13 7651 88 7856 4 7886 103 8105 6 8135 104 8355 6 8385 104 8604 8 8635 104 8854 9 8876 113 9097 3 9101 1 9103 11 9124 115 9346 20 9370 118 9595 142 9846 145 10096 147 10346 147 10596 147 10846 147 11097 146 11347 146 11597 146 11845 148 12095 148 12345 148 12595 148 12844 149 13091 152 13343 149 13589 153 13812 2 13827 165 14062 3 14075 168 14311 6 14323 170 14561 8 14572 171 14811 182 15061 182 15310 183 15558 185 15806 187 16055 188 16303 190 16551 192 16800 193 17049 194 17297 196 17547 196 17797 1 17799 194 18049 194 18299 194 18549 194 18799 195 19049 195 19300 194 19546 197 19794 88 19885 108 20044 81 20143 12 20157 86 20293 77 20398 6 20407 86 20542 74 20650 2 20658 85 20789 1 20791 73 20908 85 21039 73 21159 83 21288 70 21410 80 21539 61 21665 76 21789 61 21915 78 22037 63 22171 72 22287 63 22423 70 22537 63 22673 70 22786 64 22925 68 23036 64 23175 68 23285 63 23428 65 23534 63 23679 64 23783 61 23930 63 24032 62 24181 61 24282 61 24431 60 24532 60 24682 57 24781 60 24934 54 25031 59 25186 50 25281 57 25438 47 25530 56 25689 42 25780 54 25939 38 26029 53 26191 33 26279 51 26443 27 26529 42 26695 8 26778 42 26947 1 27028 40 27278 39 27528 38 27778 37 28028 36 28278 36 28528 36 28778 35 29028 34 29278 33 29528 32 29778 32 30028 31 30278 31 30528 30 30779 28 31028 29 31278 28 31528 28 31777 29 32027 29 32277 29 32527 29 32777 29 33027 29 33277 30 33527 30 33776 31 34026 31 34276 32 34526 32 34776 32 35026 33 35276 34 35527 34 35777 34 36027 35 36277 36 36527 36 36777 36 37027 37 37277 39 37527 40 37777 42 38027 43 38277 44 38527 45 38776 48 39028 50 39279 52 39529 57 39588 6 39779 67 40030 67 40280 69 40530 72 40781 71 41032 73 41284 72 41537 70 41790 68 42040 69 42290 70 42415 5 42540 71 42626 19 42661 12 42790 75 42869 28 42907 16 43041 138 43181 10 43291 154 43542 155 43792 157 44043 158 44294 158 44545 159 44796 158 45047 1 45049 155 45299 155 45550 155 45800 155 46050 156 46301 155 46552 155 46806 152 47058 150 47308 151 47559 150 47809 150 48060 148 48310 148 48560 146 48812 144 49063 144 49314 142 49566 140 49818 137 50071 134 50323 132 50578 1 50581 116 50698 6 50834 112 50952 1 51085 111 51335 111 51587 109 51838 107 52090 104 52341 102 52592 100 52844 99 53095 98 53348 95 53600 94 53854 90 54106 88 54357 88 54612 82 54867 75 55118 73 55370 71 55621 69 55873 66 56125 1 56133 56 56386 53 56639 49 56902 29 56933 5 57154 26 57186 2 57405 10 57417 9 57669 4
